Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Total Previous Spending
2949,61,Female,Pants,Clothing,83.0,Vermont,M,Violet,Winter,3.1,No,Credit Card,Standard,No,No,38.0,Debit Card,Bi-Weekly,3154.0
2950,25,Female,Jewelry,Accessories,93.0,Iowa,M,Peach,Spring,3.8,No,Credit Card,Store Pickup,No,No,15.0,PayPal,Annually,1395.0
2951,22,Female,Jeans,Clothing,91.0,Iowa,S,Maroon,Winter,4.1,No,Bank Transfer,2-Day Shipping,No,No,44.0,Debit Card,Every 3 Months,4004.0
2952,47,Female,Scarf,Accessories,99.0,Arkansas,L,Maroon,Fall,4.6,No,Credit Card,Free Shipping,No,No,14.0,Cash,Weekly,1386.0
2953,50,Female,Belt,Accessories,24.0,Alabama,M,Peach,Spring,4.9,No,PayPal,Next Day Air,No,No,5.0,Debit Card,Monthly,120.0
2954,45,Female,Dress,Clothing,82.0,Maryland,M,Silver,Summer,4.8,No,PayPal,Next Day Air,No,No,11.0,Credit Card,Annually,902.0
2955,33,Female,T-shirt,Clothing,28.0,South Dakota,M,Indigo,Winter,3.9,No,PayPal,Express,No,No,15.0,Credit Card,Annually,420.0
2956,42,Female,Boots,Footwear,67.0,Vermont,M,Silver,Winter,2.6,No,Venmo,Free Shipping,No,No,46.0,Credit Card,Annually,3082.0
2957,52,Female,Dress,Clothing,88.0,Montana,M,Olive,Fall,3.7,No,PayPal,Standard,No,No,30.0,Venmo,Monthly,2640.0
2958,69,Female,Jewelry,Accessories,70.0,South Dakota,S,Gray,Fall,4.7,No,Cash,Standard,No,No,2.0,Cash,Annually,140.0
2959,55,Female,Skirt,Clothing,100.0,Ohio,M,Black,Summer,4.5,No,Venmo,Standard,No,No,28.0,PayPal,Monthly,2800.0
2960,38,Female,Handbag,Accessories,28.0,Texas,L,Maroon,Summer,4.7,No,PayPal,Free Shipping,No,No,9.0,PayPal,Quarterly,252.0
2961,57,Female,Coat,Outerwear,48.0,Indiana,S,Olive,Spring,3.6,No,Venmo,Standard,No,No,47.0,Credit Card,Weekly,2256.0
2962,33,Female,Hoodie,Clothing,43.0,New Hampshire,S,Gold,Fall,2.8,No,Credit Card,Free Shipping,No,No,21.0,Debit Card,Bi-Weekly,903.0
2963,57,Female,Pants,Clothing,40.0,California,L,Pink,Fall,4.0,No,PayPal,Express,No,No,42.0,Credit Card,Every 3 Months,1680.0
2964,52,Female,Boots,Footwear,97.0,Maine,M,Brown,Spring,3.6,No,Debit Card,Free Shipping,No,No,28.0,Credit Card,Weekly,2716.0
2965,44,Female,Coat,Outerwear,25.0,Ohio,S,White,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,13.0,Venmo,Fortnightly,325.0
2966,48,Female,Scarf,Accessories,45.0,Delaware,M,Blue,Summer,4.4,No,Bank Transfer,Standard,No,No,25.0,PayPal,Fortnightly,1125.0
2967,52,Female,Boots,Footwear,49.0,Oklahoma,L,Orange,Fall,2.8,No,Cash,Store Pickup,No,No,38.0,Debit Card,Every 3 Months,1862.0
2968,34,Female,Sneakers,Footwear,36.0,Indiana,L,Silver,Summer,3.4,No,Cash,Free Shipping,No,No,40.0,Venmo,Annually,1440.0
2969,26,Female,Sweater,Clothing,48.0,South Carolina,S,Gray,Fall,4.9,No,Cash,Express,No,No,25.0,Cash,Every 3 Months,1200.0
2970,36,Female,Belt,Accessories,62.0,Vermont,S,Blue,Fall,4.3,No,Bank Transfer,Next Day Air,No,No,20.0,Cash,Every 3 Months,1240.0
2971,24,Female,Jewelry,Accessories,74.0,Kansas,M,White,Winter,3.4,No,Bank Transfer,Free Shipping,No,No,44.0,Credit Card,Bi-Weekly,3256.0
2972,30,Female,Handbag,Accessories,100.0,Utah,L,Yellow,Fall,3.9,No,Credit Card,Next Day Air,No,No,9.0,PayPal,Every 3 Months,900.0
2973,31,Female,Jacket,Outerwear,39.0,New York,S,Indigo,Fall,4.2,No,Venmo,Free Shipping,No,No,11.0,Venmo,Every 3 Months,429.0
2974,25,Female,Boots,Footwear,65.0,Indiana,M,Blue,Summer,2.7,No,PayPal,Store Pickup,No,No,3.0,Bank Transfer,Fortnightly,195.0
2975,57,Female,Sneakers,Footwear,99.0,Tennessee,XL,Peach,Summer,4.1,No,Cash,Store Pickup,No,No,34.0,Credit Card,Weekly,3366.0
2976,61,Female,Scarf,Accessories,68.0,Georgia,XL,Lavender,Winter,4.5,No,PayPal,2-Day Shipping,No,No,48.0,Cash,Every 3 Months,3264.0
2977,30,Female,Coat,Outerwear,97.0,Nebraska,M,Silver,Summer,2.8,No,Debit Card,Express,No,No,28.0,Cash,Fortnightly,2716.0
2978,38,Female,Shorts,Clothing,47.0,Washington,L,Gold,Winter,3.4,No,PayPal,Standard,No,No,20.0,Venmo,Annually,940.0
2979,53,Female,Shorts,Clothing,56.0,Idaho,S,Cyan,Spring,3.9,No,Credit Card,Free Shipping,No,No,49.0,Bank Transfer,Fortnightly,2744.0
2980,31,Female,Jeans,Clothing,91.0,Louisiana,L,Olive,Fall,2.6,No,PayPal,Next Day Air,No,No,14.0,PayPal,Weekly,1274.0
2981,70,Female,Gloves,Accessories,93.0,New Jersey,L,Teal,Fall,4.4,No,Cash,2-Day Shipping,No,No,9.0,Bank Transfer,Monthly,837.0
2982,21,Female,Pants,Clothing,36.0,Delaware,L,Pink,Winter,4.9,No,PayPal,Standard,No,No,37.0,Venmo,Annually,1332.0
2983,33,Female,Dress,Clothing,45.0,Wisconsin,M,Orange,Summer,3.6,No,Venmo,Store Pickup,No,No,4.0,Credit Card,Weekly,180.0
2984,60,Female,Pants,Clothing,44.0,West Virginia,M,Charcoal,Winter,2.8,No,Venmo,2-Day Shipping,No,No,1.0,Credit Card,Quarterly,44.0
2985,45,Female,Gloves,Accessories,32.0,Texas,L,Red,Spring,4.3,No,PayPal,2-Day Shipping,No,No,36.0,Debit Card,Bi-Weekly,1152.0
2986,46,Female,Belt,Accessories,36.0,Hawaii,S,Teal,Summer,3.0,No,Venmo,Express,No,No,21.0,Cash,Bi-Weekly,756.0
2987,62,Female,Belt,Accessories,85.0,Arizona,S,Silver,Summer,3.3,No,Credit Card,2-Day Shipping,No,No,16.0,Credit Card,Monthly,1360.0
2988,63,Female,Skirt,Clothing,36.0,Louisiana,L,Black,Winter,2.5,No,Debit Card,Store Pickup,No,No,42.0,Cash,Monthly,1512.0
2989,69,Female,Socks,Clothing,55.0,Nevada,S,Pink,Spring,5.0,No,Debit Card,2-Day Shipping,No,No,31.0,Debit Card,Monthly,1705.0
2990,46,Female,Belt,Accessories,20.0,Rhode Island,XL,Teal,Summer,4.3,No,Cash,2-Day Shipping,No,No,6.0,Credit Card,Weekly,120.0
2991,69,Female,Shirt,Clothing,91.0,Illinois,M,Teal,Fall,4.2,No,Venmo,Free Shipping,No,No,24.0,Venmo,Monthly,2184.0
2992,66,Female,Dress,Clothing,71.0,Utah,L,Green,Summer,3.9,No,PayPal,Standard,No,No,7.0,PayPal,Bi-Weekly,497.0
2993,41,Female,Socks,Clothing,64.0,North Dakota,M,Charcoal,Spring,3.9,No,Bank Transfer,Store Pickup,No,No,25.0,Venmo,Weekly,1600.0
2994,32,Female,Jacket,Outerwear,21.0,Kansas,L,Indigo,Spring,4.2,No,Bank Transfer,Free Shipping,No,No,18.0,Cash,Bi-Weekly,378.0
2995,69,Female,Sweater,Clothing,100.0,Nevada,S,White,Winter,3.5,No,Cash,Store Pickup,No,No,14.0,Bank Transfer,Quarterly,1400.0
2996,29,Female,Jeans,Clothing,96.0,Virginia,M,Orange,Summer,2.5,No,Venmo,Standard,No,No,42.0,Debit Card,Bi-Weekly,4032.0
2997,70,Female,Jewelry,Accessories,91.0,Utah,M,White,Spring,2.9,No,Credit Card,Express,No,No,6.0,Venmo,Every 3 Months,546.0
2998,41,Female,Sweater,Clothing,40.0,Idaho,S,Yellow,Spring,2.7,No,Venmo,Next Day Air,No,No,14.0,Venmo,Every 3 Months,560.0
2999,31,Female,Hoodie,Clothing,53.0,Alaska,M,Red,Summer,4.7,No,Venmo,Express,No,No,30.0,Debit Card,Quarterly,1590.0
3000,31,Female,Sunglasses,Accessories,48.0,New Hampshire,S,Charcoal,Winter,3.8,No,Bank Transfer,Standard,No,No,10.0,Cash,Monthly,480.0
3001,57,Female,Sandals,Footwear,70.0,Ohio,M,Lavender,Winter,3.7,No,Cash,Express,No,No,7.0,PayPal,Weekly,490.0
3002,29,Female,Coat,Outerwear,29.0,Montana,L,Charcoal,Summer,4.7,No,Credit Card,Express,No,No,28.0,Credit Card,Quarterly,812.0
3003,70,Female,Belt,Accessories,29.0,Louisiana,M,Maroon,Fall,3.6,No,Cash,Next Day Air,No,No,19.0,Bank Transfer,Quarterly,551.0
3004,51,Female,Blouse,Clothing,53.0,Oregon,M,Brown,Fall,2.8,No,Venmo,Express,No,No,13.0,Credit Card,Every 3 Months,689.0
3005,45,Female,Skirt,Clothing,79.0,Arizona,M,Lavender,Winter,3.7,No,Venmo,Store Pickup,No,No,23.0,Venmo,Fortnightly,1817.0
3006,18,Female,Shorts,Clothing,65.0,Alaska,XL,Brown,Spring,3.5,No,Bank Transfer,Express,No,No,5.0,Venmo,Weekly,325.0
3007,37,Female,Dress,Clothing,99.0,Utah,M,Olive,Summer,3.7,No,Venmo,Store Pickup,No,No,17.0,Venmo,Bi-Weekly,1683.0
3008,23,Female,Sunglasses,Accessories,60.0,New York,L,Lavender,Winter,3.0,No,Debit Card,Next Day Air,No,No,31.0,Venmo,Weekly,1860.0
3009,39,Female,Shoes,Footwear,86.0,New Mexico,M,Gold,Winter,4.9,No,Cash,Free Shipping,No,No,19.0,PayPal,Weekly,1634.0
3010,62,Female,Belt,Accessories,73.0,Louisiana,M,Silver,Winter,4.6,No,Venmo,Free Shipping,No,No,8.0,Venmo,Fortnightly,584.0
3011,70,Female,Belt,Accessories,45.0,Ohio,M,Violet,Winter,3.3,No,Bank Transfer,Free Shipping,No,No,15.0,Credit Card,Annually,675.0
3012,20,Female,Belt,Accessories,70.0,Nevada,S,Brown,Summer,3.0,No,Bank Transfer,Next Day Air,No,No,18.0,Credit Card,Every 3 Months,1260.0
3013,42,Female,Belt,Accessories,65.0,Idaho,M,Teal,Fall,3.5,No,Credit Card,Standard,No,No,16.0,PayPal,Annually,1040.0
3014,41,Female,Skirt,Clothing,55.0,Arizona,L,Peach,Summer,4.2,No,Debit Card,Store Pickup,No,No,13.0,Cash,Monthly,715.0
3015,24,Female,T-shirt,Clothing,65.0,Utah,M,Maroon,Spring,4.5,No,Credit Card,Express,No,No,38.0,PayPal,Every 3 Months,2470.0
3016,37,Female,Scarf,Accessories,21.0,Wyoming,XL,Lavender,Spring,2.8,No,Venmo,Express,No,No,27.0,Bank Transfer,Bi-Weekly,567.0
3017,30,Female,Blouse,Clothing,26.0,Indiana,L,Lavender,Summer,4.9,No,Credit Card,Store Pickup,No,No,31.0,Bank Transfer,Quarterly,806.0
3018,58,Female,Sunglasses,Accessories,71.0,Wisconsin,S,Purple,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,24.0,Cash,Bi-Weekly,1704.0
3019,43,Female,Boots,Footwear,41.0,Texas,M,Green,Summer,3.0,No,Debit Card,Free Shipping,No,No,21.0,Debit Card,Bi-Weekly,861.0
3020,19,Female,Jacket,Outerwear,44.0,Utah,M,Yellow,Winter,3.9,No,Venmo,2-Day Shipping,No,No,15.0,PayPal,Annually,660.0
3021,23,Female,Jeans,Clothing,81.0,Arkansas,S,Charcoal,Fall,2.8,No,Bank Transfer,Store Pickup,No,No,48.0,Venmo,Every 3 Months,3888.0
3022,65,Female,Sunglasses,Accessories,77.0,Pennsylvania,S,Blue,Summer,4.5,No,Debit Card,2-Day Shipping,No,No,47.0,Cash,Quarterly,3619.0
3023,58,Female,Sandals,Footwear,26.0,Georgia,M,Lavender,Fall,4.0,No,Debit Card,Free Shipping,No,No,23.0,PayPal,Weekly,598.0
3024,50,Female,Backpack,Accessories,31.0,Indiana,M,Brown,Summer,2.9,No,PayPal,Express,No,No,4.0,PayPal,Quarterly,124.0
3025,67,Female,Blouse,Clothing,82.0,Idaho,S,White,Spring,4.0,No,Credit Card,Free Shipping,No,No,47.0,Credit Card,Every 3 Months,3854.0
3026,40,Female,Shoes,Footwear,60.0,Montana,XL,Green,Summer,3.4,No,Debit Card,Store Pickup,No,No,7.0,PayPal,Monthly,420.0
3027,55,Female,Shirt,Clothing,70.0,Tennessee,L,Magenta,Fall,2.5,No,Venmo,Free Shipping,No,No,6.0,Credit Card,Annually,420.0
3028,52,Female,Hoodie,Clothing,26.0,West Virginia,XL,Peach,Winter,2.8,No,Bank Transfer,2-Day Shipping,No,No,47.0,Credit Card,Quarterly,1222.0
3029,62,Female,Dress,Clothing,100.0,California,L,Charcoal,Summer,3.0,No,PayPal,Free Shipping,No,No,7.0,PayPal,Every 3 Months,700.0
3030,64,Female,Dress,Clothing,82.0,Georgia,M,Gold,Summer,3.1,No,Bank Transfer,Free Shipping,No,No,1.0,Debit Card,Quarterly,82.0
3031,43,Female,Sneakers,Footwear,24.0,Maryland,XL,Purple,Spring,2.6,No,PayPal,2-Day Shipping,No,No,23.0,Credit Card,Weekly,552.0
3032,61,Female,Blouse,Clothing,74.0,Idaho,L,Teal,Summer,4.9,No,PayPal,2-Day Shipping,No,No,30.0,Credit Card,Monthly,2220.0
3033,26,Female,Backpack,Accessories,58.0,California,XL,Green,Summer,3.5,No,Debit Card,Next Day Air,No,No,24.0,Credit Card,Quarterly,1392.0
3034,22,Female,Sweater,Clothing,56.0,Alabama,L,Orange,Spring,2.6,No,PayPal,Store Pickup,No,No,9.0,PayPal,Weekly,504.0
3035,51,Female,Boots,Footwear,37.0,Utah,L,Peach,Spring,3.5,No,PayPal,2-Day Shipping,No,No,25.0,Credit Card,Quarterly,925.0
3036,69,Female,Handbag,Accessories,64.0,Kentucky,M,Gold,Spring,4.5,No,Bank Transfer,Free Shipping,No,No,18.0,Cash,Bi-Weekly,1152.0
3037,50,Female,Hoodie,Clothing,58.0,Vermont,S,Violet,Spring,4.3,No,PayPal,Next Day Air,No,No,7.0,Venmo,Fortnightly,406.0
3038,51,Female,Belt,Accessories,44.0,Iowa,L,Charcoal,Summer,4.8,No,Debit Card,Next Day Air,No,No,2.0,Cash,Annually,88.0
3039,56,Female,Jewelry,Accessories,39.0,Georgia,M,Brown,Summer,4.2,No,Bank Transfer,Free Shipping,No,No,36.0,Debit Card,Annually,1404.0
3040,59,Female,Blouse,Clothing,48.0,Alabama,L,Blue,Spring,3.2,No,Bank Transfer,Next Day Air,No,No,31.0,PayPal,Bi-Weekly,1488.0
3041,18,Female,Handbag,Accessories,32.0,Nebraska,M,Gold,Fall,4.1,No,PayPal,Express,No,No,10.0,Cash,Fortnightly,320.0
3042,48,Female,Handbag,Accessories,79.0,Rhode Island,M,Orange,Winter,4.0,No,Credit Card,Express,No,No,27.0,PayPal,Monthly,2133.0
3043,53,Female,Coat,Outerwear,27.0,South Dakota,L,Turquoise,Winter,2.9,No,Credit Card,Next Day Air,No,No,14.0,PayPal,Every 3 Months,378.0
3044,45,Female,Belt,Accessories,98.0,Illinois,S,Peach,Fall,2.6,No,Debit Card,Store Pickup,No,No,17.0,Credit Card,Monthly,1666.0
3045,21,Female,Boots,Footwear,67.0,North Carolina,M,Magenta,Winter,2.7,No,PayPal,Free Shipping,No,No,10.0,Bank Transfer,Quarterly,670.0
3046,42,Female,Socks,Clothing,37.0,Florida,L,Black,Winter,4.6,No,Debit Card,2-Day Shipping,No,No,4.0,PayPal,Bi-Weekly,148.0
3047,60,Female,Shoes,Footwear,49.0,Pennsylvania,M,White,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,25.0,Cash,Every 3 Months,1225.0
3048,21,Female,Sneakers,Footwear,74.0,Vermont,M,Violet,Fall,4.1,No,Cash,2-Day Shipping,No,No,3.0,PayPal,Bi-Weekly,222.0
3049,69,Female,Jewelry,Accessories,93.0,Colorado,M,Olive,Summer,3.9,No,PayPal,Standard,No,No,47.0,Venmo,Fortnightly,4371.0
3050,40,Female,Handbag,Accessories,60.0,Utah,L,Red,Summer,3.0,No,Debit Card,Next Day Air,No,No,41.0,Bank Transfer,Bi-Weekly,2460.0
3051,31,Female,Coat,Outerwear,76.0,Kentucky,S,Green,Spring,3.6,No,Cash,Standard,No,No,28.0,Venmo,Every 3 Months,2128.0
3052,44,Female,Sunglasses,Accessories,64.0,Wyoming,L,Gold,Summer,4.6,No,Venmo,Express,No,No,49.0,Debit Card,Every 3 Months,3136.0
3053,48,Female,Shoes,Footwear,38.0,Maine,XL,Olive,Spring,4.5,No,Credit Card,Store Pickup,No,No,7.0,Bank Transfer,Fortnightly,266.0
3054,32,Female,Shoes,Footwear,91.0,Maine,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22.0,Bank Transfer,Monthly,2002.0
3055,42,Female,Boots,Footwear,70.0,New Hampshire,S,Magenta,Summer,4.9,No,Cash,2-Day Shipping,No,No,34.0,Venmo,Monthly,2380.0
3056,27,Female,Sandals,Footwear,22.0,Kansas,M,Violet,Fall,5.0,No,Bank Transfer,Standard,No,No,5.0,Debit Card,Bi-Weekly,110.0
3057,69,Female,Gloves,Accessories,59.0,New Jersey,M,Beige,Spring,3.8,No,Credit Card,Standard,No,No,15.0,Cash,Bi-Weekly,885.0
3058,67,Female,Backpack,Accessories,22.0,North Carolina,M,Blue,Spring,3.4,No,PayPal,Next Day Air,No,No,26.0,Bank Transfer,Weekly,572.0
3059,41,Female,Handbag,Accessories,74.0,West Virginia,S,Orange,Winter,3.8,No,Venmo,Store Pickup,No,No,3.0,Bank Transfer,Fortnightly,222.0
3060,46,Female,Sweater,Clothing,71.0,Kentucky,L,Maroon,Spring,3.2,No,PayPal,Express,No,No,42.0,Credit Card,Quarterly,2982.0
3061,47,Female,Coat,Outerwear,80.0,California,S,Charcoal,Summer,4.7,No,Credit Card,Store Pickup,No,No,1.0,Venmo,Monthly,80.0
3062,33,Female,T-shirt,Clothing,59.0,South Dakota,L,Olive,Fall,4.5,No,Debit Card,Express,No,No,20.0,PayPal,Every 3 Months,1180.0
3063,51,Female,Backpack,Accessories,96.0,California,L,Green,Fall,3.3,No,Bank Transfer,Standard,No,No,39.0,PayPal,Monthly,3744.0
3064,26,Female,Sunglasses,Accessories,43.0,Connecticut,L,Brown,Winter,3.9,No,Debit Card,Store Pickup,No,No,24.0,Credit Card,Fortnightly,1032.0
3065,22,Female,Belt,Accessories,76.0,Idaho,S,Cyan,Winter,3.6,No,Debit Card,Express,No,No,49.0,Bank Transfer,Quarterly,3724.0
3066,49,Female,Jacket,Outerwear,59.0,North Dakota,M,Beige,Fall,2.8,No,Debit Card,Store Pickup,No,No,7.0,Venmo,Bi-Weekly,413.0
3067,58,Female,Skirt,Clothing,48.0,Michigan,L,Teal,Summer,4.3,No,Cash,Free Shipping,No,No,13.0,Venmo,Every 3 Months,624.0
3068,70,Female,Belt,Accessories,22.0,Missouri,S,Gray,Spring,3.5,No,Bank Transfer,Free Shipping,No,No,2.0,Cash,Weekly,44.0
3069,32,Female,Boots,Footwear,40.0,California,M,Indigo,Winter,4.2,No,Bank Transfer,Express,No,No,4.0,Debit Card,Weekly,160.0
3070,62,Female,Jeans,Clothing,73.0,Delaware,L,Magenta,Spring,4.6,No,Venmo,Express,No,No,17.0,Debit Card,Quarterly,1241.0
3071,52,Female,Shoes,Footwear,26.0,Alabama,XL,Red,Fall,2.6,No,Debit Card,Free Shipping,No,No,43.0,PayPal,Bi-Weekly,1118.0
3072,23,Female,Sweater,Clothing,41.0,New Hampshire,L,Turquoise,Spring,3.4,No,Debit Card,Next Day Air,No,No,6.0,PayPal,Monthly,246.0
3073,26,Female,Jewelry,Accessories,98.0,New York,L,Peach,Spring,3.1,No,Venmo,Standard,No,No,46.0,PayPal,Quarterly,4508.0
3074,58,Female,Shirt,Clothing,63.0,Oregon,L,White,Winter,3.6,No,PayPal,Free Shipping,No,No,7.0,Debit Card,Bi-Weekly,441.0
3075,26,Female,Boots,Footwear,55.0,Massachusetts,L,Maroon,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,34.0,Debit Card,Fortnightly,1870.0
3076,54,Female,Shorts,Clothing,90.0,Utah,XL,Beige,Winter,3.6,No,Credit Card,Standard,No,No,21.0,PayPal,Every 3 Months,1890.0
3077,66,Female,Handbag,Accessories,46.0,New Hampshire,M,Blue,Summer,3.6,No,Credit Card,Express,No,No,13.0,Venmo,Bi-Weekly,598.0
3078,60,Female,Sweater,Clothing,88.0,Illinois,S,Red,Spring,3.0,No,Venmo,Store Pickup,No,No,33.0,Debit Card,Bi-Weekly,2904.0
3079,32,Female,Belt,Accessories,95.0,Alaska,M,Blue,Spring,2.5,No,Bank Transfer,2-Day Shipping,No,No,24.0,Bank Transfer,Bi-Weekly,2280.0
3080,48,Female,Belt,Accessories,31.0,Wyoming,M,Maroon,Fall,4.0,No,Credit Card,Store Pickup,No,No,4.0,Bank Transfer,Annually,124.0
3081,69,Female,Hoodie,Clothing,42.0,Colorado,L,Yellow,Spring,4.1,No,PayPal,Next Day Air,No,No,5.0,Cash,Bi-Weekly,210.0
3082,64,Female,Sneakers,Footwear,44.0,Vermont,L,Pink,Winter,4.9,No,Debit Card,Next Day Air,No,No,11.0,Credit Card,Weekly,484.0
3083,56,Female,T-shirt,Clothing,99.0,Utah,M,Maroon,Spring,4.0,No,Venmo,Next Day Air,No,No,20.0,Bank Transfer,Annually,1980.0
3084,22,Female,Pants,Clothing,20.0,Illinois,S,Purple,Summer,3.5,No,Venmo,Store Pickup,No,No,28.0,PayPal,Quarterly,560.0
3085,46,Female,Scarf,Accessories,37.0,Idaho,S,Indigo,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,43.0,PayPal,Monthly,1591.0
3086,24,Female,Sweater,Clothing,50.0,Nevada,L,Gray,Winter,2.8,No,Credit Card,Store Pickup,No,No,10.0,Venmo,Every 3 Months,500.0
3087,47,Female,Handbag,Accessories,73.0,Utah,M,Lavender,Summer,3.5,No,Debit Card,Next Day Air,No,No,26.0,Venmo,Every 3 Months,1898.0
3088,62,Female,Shirt,Clothing,84.0,North Carolina,M,Charcoal,Spring,3.1,No,Cash,Free Shipping,No,No,29.0,Bank Transfer,Monthly,2436.0
3089,34,Female,Dress,Clothing,64.0,Arkansas,M,Teal,Spring,3.3,No,PayPal,Store Pickup,No,No,35.0,Bank Transfer,Quarterly,2240.0
3090,50,Female,Sandals,Footwear,21.0,North Carolina,L,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,23.0,Cash,Bi-Weekly,483.0
3091,29,Female,Shirt,Clothing,36.0,Texas,M,Peach,Summer,4.9,No,PayPal,Store Pickup,No,No,15.0,Bank Transfer,Quarterly,540.0
3092,68,Female,Dress,Clothing,81.0,Nevada,L,Orange,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,46.0,Credit Card,Annually,3726.0
3093,52,Female,Sunglasses,Accessories,54.0,Utah,L,Silver,Fall,3.5,No,Cash,Next Day Air,No,No,14.0,Bank Transfer,Bi-Weekly,756.0
3094,29,Female,Socks,Clothing,63.0,Pennsylvania,L,Red,Summer,4.8,No,Bank Transfer,Store Pickup,No,No,17.0,Cash,Every 3 Months,1071.0
3095,22,Female,Sandals,Footwear,59.0,Georgia,M,Gray,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,9.0,Cash,Weekly,531.0
3096,62,Female,Hat,Accessories,53.0,Minnesota,S,Beige,Fall,3.4,No,Cash,Standard,No,No,13.0,Venmo,Fortnightly,689.0
3097,69,Female,Shirt,Clothing,63.0,Kansas,L,White,Winter,3.5,No,PayPal,Next Day Air,No,No,20.0,Bank Transfer,Monthly,1260.0
3098,48,Female,Shoes,Footwear,33.0,Delaware,M,Silver,Fall,3.7,No,Debit Card,Free Shipping,No,No,39.0,Bank Transfer,Quarterly,1287.0
3099,66,Female,Pants,Clothing,64.0,New Mexico,L,Cyan,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,50.0,Bank Transfer,Quarterly,3200.0
3100,42,Female,Shirt,Clothing,98.0,Michigan,S,Maroon,Fall,2.9,No,Venmo,Free Shipping,No,No,21.0,Bank Transfer,Bi-Weekly,2058.0
3101,50,Female,Hat,Accessories,85.0,Vermont,L,Purple,Winter,3.9,No,Venmo,Express,No,No,3.0,Bank Transfer,Weekly,255.0
3102,32,Female,Jewelry,Accessories,82.0,Idaho,S,Brown,Summer,2.7,No,PayPal,Express,No,No,9.0,PayPal,Fortnightly,738.0
3103,51,Female,Jacket,Outerwear,85.0,South Dakota,M,Green,Summer,4.3,No,Bank Transfer,Standard,No,No,29.0,Cash,Bi-Weekly,2465.0
3104,27,Female,Shirt,Clothing,37.0,Illinois,S,Peach,Winter,3.0,No,PayPal,2-Day Shipping,No,No,42.0,Bank Transfer,Weekly,1554.0
3105,43,Female,Pants,Clothing,56.0,Georgia,S,Turquoise,Summer,5.0,No,PayPal,2-Day Shipping,No,No,41.0,Debit Card,Fortnightly,2296.0
3106,48,Female,Skirt,Clothing,33.0,Oregon,M,Olive,Fall,2.7,No,Debit Card,Express,No,No,17.0,Debit Card,Monthly,561.0
3107,62,Female,Sandals,Footwear,57.0,Alabama,M,Yellow,Winter,4.7,No,Venmo,Next Day Air,No,No,20.0,PayPal,Annually,1140.0
3108,65,Female,Blouse,Clothing,31.0,Hawaii,L,Gray,Winter,4.6,No,Debit Card,Standard,No,No,18.0,Credit Card,Bi-Weekly,558.0
3109,50,Female,Socks,Clothing,69.0,Oregon,M,Purple,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,7.0,PayPal,Monthly,483.0
3110,60,Female,Jacket,Outerwear,92.0,Illinois,M,Gray,Winter,4.3,No,Credit Card,Free Shipping,No,No,25.0,Bank Transfer,Fortnightly,2300.0
3111,19,Female,Handbag,Accessories,46.0,Texas,L,Lavender,Fall,4.6,No,Bank Transfer,Next Day Air,No,No,2.0,Bank Transfer,Bi-Weekly,92.0
3112,21,Female,Belt,Accessories,81.0,Kansas,XL,Indigo,Spring,4.9,No,PayPal,Free Shipping,No,No,25.0,Debit Card,Quarterly,2025.0
3113,19,Female,Blouse,Clothing,97.0,Texas,S,Green,Fall,3.8,No,Cash,Express,No,No,26.0,Venmo,Annually,2522.0
3114,46,Female,Shirt,Clothing,93.0,Nebraska,L,Green,Summer,2.6,No,PayPal,Express,No,No,2.0,Debit Card,Weekly,186.0
3115,21,Female,Handbag,Accessories,56.0,Arkansas,M,Olive,Spring,4.7,No,Venmo,Store Pickup,No,No,45.0,Venmo,Bi-Weekly,2520.0
3116,26,Female,Scarf,Accessories,53.0,South Dakota,M,Charcoal,Fall,4.1,No,PayPal,Free Shipping,No,No,9.0,Bank Transfer,Bi-Weekly,477.0
3117,50,Female,Coat,Outerwear,66.0,Montana,L,Gray,Spring,3.7,No,Debit Card,Store Pickup,No,No,1.0,Venmo,Weekly,66.0
3118,43,Female,Hoodie,Clothing,50.0,Florida,M,Olive,Fall,3.0,No,Credit Card,Free Shipping,No,No,4.0,PayPal,Bi-Weekly,200.0
3119,61,Female,Shorts,Clothing,97.0,Virginia,L,Blue,Summer,4.7,No,Venmo,Standard,No,No,31.0,Debit Card,Quarterly,3007.0
3120,63,Female,Sandals,Footwear,79.0,Louisiana,XL,Silver,Winter,4.7,No,Cash,2-Day Shipping,No,No,21.0,Credit Card,Every 3 Months,1659.0
3121,46,Female,Shirt,Clothing,76.0,Louisiana,M,Magenta,Fall,4.0,No,Venmo,Store Pickup,No,No,32.0,Debit Card,Fortnightly,2432.0
